method,v1,v2
straight,30.85853373093044,0.008389602358568782
straight,30.364578203935473,0.03330690530226865
stop,31.686328575256425,2.115824902551622
stop,27.443413415173904,1.4272035707302155
straight,30.45188769789046,0.00775136782944208
straight,30.661058996160666,0.03330981581858139
stop,31.69474892215349,2.283770379302645
stop,27.49710484169778,1.5535935362425306
straight,30.036657667679638,0.007199309593759806
straight,30.949100943524172,0.03293082677669157
stop,31.704805675926675,2.450279034255587
stop,27.637074686888745,1.681225407046357
straight,29.612387087164368,0.0067302946266443175
straight,31.222974120418854,0.03219508185943376
stop,31.709425997747534,2.613278981666417
stop,27.860238814608934,1.8103026368538853
straight,29.180528689774697,0.006348137090669503
straight,31.474080678035477,0.03114338934366312
stop,31.702683031662264,2.7755868295816173
stop,28.16190085537926,1.940456274936424
straight,28.74246958061528,0.006058414294532133
straight,31.696990316609682,0.029813615663406345
stop,31.690469369097602,2.937314776839684
stop,28.535720337771586,2.0713405637996667
straight,28.301340218824436,0.005867305329754435
straight,31.887411056047952,0.028250487058962492
stop,31.673624805079353,3.0970652999821304
stop,28.972526979057573,2.202653877915342
straight,27.857188909132496,0.00577481368047672
straight,32.037321989053794,0.026535840560957258
stop,31.657128327152694,3.0271453827640804
stop,29.463106879104256,2.334270131284372
straight,27.407601926668228,0.005781109487145164
straight,32.144040387031986,0.02471192409247336
stop,31.64711190530913,2.8678329837525274
stop,29.99821255175068,2.465065416917808
straight,26.953282881085393,0.005895015136672566
straight,32.20561983585795,0.022816200723099644
stop,31.647693336696456,2.7077098379997437
stop,30.564546792745034,2.5948423672742953
straight,26.500221828180752,0.0061327793596946956
straight,32.218186843491814,0.02093091583798956
stop,31.65724485318799,2.5482069442607105
stop,31.149818558296865,2.7244738837486064
straight,26.05239123145123,0.006510359882704098
straight,32.18029148479611,0.01910904422952675
stop,31.664411916313107,2.391428448122701
stop,31.743757850954147,2.854176673110036
straight,25.609912310656775,0.007050811385172939
straight,32.092184547148634,0.017376832236700945
stop,31.667777221942703,2.2345728566247445
stop,32.33585205336043,2.983864521558683
straight,25.1739453288285,0.007787176447261346
straight,31.956268169237763,0.015787102520439023
stop,31.667780277113188,2.077839790811083
stop,32.916578454676554,3.113569293821608
straight,24.745947477077134,0.00875760761011446
straight,31.77588940368121,0.014369961649397966
stop,31.664860824352203,1.9215476670804672
stop,33.47524945544016,3.039683107937107
straight,24.329879155139952,0.010004844004162017
straight,31.555740255636994,0.013144351771162244
stop,31.66497163335561,1.765144802122343
stop,34.00440627799021,2.9091261587568007
straight,23.93214048047056,0.011574648296970191
straight,31.30551254846584,0.012142306233976718
straight,10.489598073394804,1.9887602474507475
stop,5.611622755258149,2.594060226110755
stop,3.2435468182565894,2.3308792850786917
straight,4.117590337738221,1.749376069241195
straight,11.178147933242483,1.9897919176217833
stop,5.7696002771611425,2.539988246243154
stop,3.5849937020424467,2.216955239646516
straight,4.323397559098614,1.7930088714017784
straight,11.847130887859546,1.9914512551740624
stop,5.94590521629914,2.458826114635048
stop,3.929535836003907,2.0600394458527522
straight,4.542925225008743,1.8291771242104111
straight,12.483302985952838,1.9934849350184711
stop,6.147752628154627,2.357358553012939
stop,4.261990600290031,1.8821664052062672
straight,4.780188267590906,1.8584658528772628
straight,13.075808729013364,1.9955574066780004
stop,6.378776468247931,2.2441497419526812
stop,4.575458420599552,1.696649931822009
straight,5.033311666958672,1.881997681402262
straight,13.619009377302325,1.997416552449875
stop,6.640831560573794,2.1223236569170734
stop,4.864921643234149,1.512108371871163
straight,5.299575893171983,1.900926019242816
straight,14.106934163187498,1.9988518286249106
stop,6.93536049333221,1.9946397819780715
stop,5.129015224842506,1.3298447561096371
straight,5.576973423629471,1.9161584271005636
straight,14.534706441321521,1.9997324565725676
stop,7.263491152508837,1.8642580839304734
stop,5.367374204727211,1.149485125175275
straight,5.864731196737316,1.9281691295314762
straight,14.900421893508513,1.9999972059157196
stop,7.624063142026181,1.734246748314203
stop,5.579961160736387,0.9714539957905322
straight,6.16069081249389,1.937629452954953
straight,15.20181079843362,1.999604278138336
stop,8.014226906197385,1.6054931885004748
stop,5.765976520598561,0.7923617246658061
straight,6.462233027996143,1.94538750448092
straight,15.437185744253238,1.9985763045131841
stop,8.429723031098124,1.477618791645419
stop,5.92445299423711,0.6125588279478413
straight,6.767817048735615,1.9520884485598469
straight,15.606341231464924,1.997000632930523
stop,8.864129288010325,1.3514380839052342
stop,6.065131475883051,0.4330989705114394
straight,7.077108376075245,1.958063146439096
straight,15.710319376492873,1.995017505054158
stop,9.319568528398634,1.2260143618903587
stop,6.189868516088444,0.25310676285522105
straight,7.390611543978709,1.963156878463352
straight,15.750953602877168,1.9928200242962792
stop,9.794604835905025,1.1003481022353236
stop,6.2990804472219475,0.07256714656758234
straight,7.707865187231748,1.9675511848479204
straight,15.729882753885315,1.9906045294051826
stop,10.28742210366447,0.9721123446409639
stop,6.403211769001174,0.11022401963772399
straight,8.028405125932512,1.9714432045424897
straight,15.649751233929866,1.9885804521980694
stop,10.794446114069267,0.8431419356832484
stop,6.507174672001656,0.2958882588821475
straight,8.352163770930378,1.9748674611066521
straight,15.519437444867068,1.9870409398753712
stop,11.306543707098031,0.7150544142495283
stop,6.617534053471592,0.47837630734143
straight,8.678949487137398,1.9778695490912483
straight,15.346676446703052,1.986231462056124
stop,11.820803233275305,0.5892950838503519
stop,6.739710436254944,0.6559631554136915
straight,9.008970428010654,1.9805222688635582
straight,15.14066223154723,1.9863546538996033
stop,12.332979586477395,0.465465397055266
stop,6.881548281216431,0.8300036778727584
straight,9.341339043273837,1.982708141154443
straight,14.913119474802137,1.9875466465662583
stop,12.838215131311728,0.3450116644392125
stop,7.056009841358932,1.0006072226710732
straight,9.673662947366102,1.9843081780041367
straight,14.675972494996023,1.9897871250687804
stop,13.331733038491734,0.22586988259375218
stop,7.269363149264244,1.1694840403936357
straight,10.006733612347237,1.9855339120205073
straight,14.441535283018679,1.9928369442725504
stop,13.807897041540327,0.10456669431149335
stop,7.522065524877018,1.340359961213359
straight,10.343329193263267,1.9866209215706616
straight,14.218592746580162,1.9961770373635908
stop,14.265813195233081,0.01925163022790155
stop,7.8143424864891395,1.515013261732225
straight,10.682907385766043,1.9875820572535714
straight,14.020027072315068,1.9989552360838219
stop,14.707112602853448,0.1442610303428995
stop,8.148380997087802,1.6884022042467537
straight,11.026296168473534,1.9884728591266283
straight,13.860513605571953,1.9999856468673214
stop,15.1277065083323,0.2692643327956583
stop,8.525486642034368,1.8592188073653055
straight,11.370791445208756,1.9892433401579868
straight,13.7543552813873,1.9979077931958507
stop,15.524197401969817,0.3954978493456269
stop,8.941171791211348,2.0299548364115054
straight,11.719185266420348,1.9899803965208076
straight,13.716316679289774,1.9915641858645114
stop,15.899840685312352,0.5253781068935881
stop,9.387018139443613,2.2037480498838375
straight,12.071820116677186,1.990696310748986
straight,13.755366118773434,1.9803735489698273
stop,16.251786321904476,0.6565755439243502
stop,9.855479246872504,2.380270311060581
straight,12.421398015540001,1.9912753565060242
straight,13.876550620184341,1.964470245202747
stop,16.577259235892303,0.7860037771085717
stop,10.342476315976672,2.5606413366453937
straight,12.76739205604664,1.9917410677648006
straight,14.083748761199553,1.944759375506699
stop,16.875026864929136,0.9127723865528798
stop,10.844852229749987,2.7437295505452735
straight,13.116565687348192,1.9921998396389269
straight,14.37872050767417,1.9228141864142918
stop,17.142966135981148,1.0375115189688673
stop,11.361102959317472,2.925267547953183
straight,13.47151617251483,1.99267152523558
straight,14.759501299626475,1.9004662440389113
stop,17.382401967770562,1.1606950641745533
stop,11.881922064164163,3.1057538575068246
straight,13.829125905220591,1.9931101418067492
straight,15.219449438513557,1.8794701617514291
stop,17.594385344546556,1.2806785496387496
stop,12.39175080649643,2.995399348202668
straight,14.188644508478639,1.9935073853664202
straight,15.749850477499939,1.8610737676011895
stop,17.77912736687983,1.3981472614932384
stop,12.88049369938024,2.8097706366991515
straight,14.549100627038035,1.9938569044057355
straight,16.340657228748572,1.8459989480699697
stop,17.937432083682694,1.5157612079801197
stop,13.342517988385206,2.6212262328703106
straight,14.907819664202961,1.9941382635630536
straight,16.97989238768188,1.8345539365032482
stop,18.067673134544652,1.635110008416909
stop,13.77460573530311,2.4327478586465525
straight,15.263292081223346,1.9943399635075532
straight,17.65412567620179,1.8266910917428465
stop,18.169783989206593,1.7533627170652846
stop,14.174605437374968,2.2461306634903977
straight,15.624799127011643,1.99450968951358
straight,18.353177238104774,1.8221200424025055
stop,18.24704949961865,1.8666009601742193
stop,14.539635819230204,2.06336626046604
straight,15.99837987582937,1.994661581717489
straight,19.067125466022812,1.820486817327537
stop,18.300456014093704,1.9746163256164273
stop,14.868987806648684,1.8844696331281803
straight,16.372622701056358,1.9947426691064312
straight,19.785672978433343,1.8214156158734733
stop,18.330420514236316,2.076998558217232
stop,15.161387571501201,1.7079989045971333
straight,16.736849133485645,1.9947283571112124
straight,20.497772295521482,1.8244929735588218
stop,18.340884443586955,2.173988487883432
stop,15.41483505634615,1.5299576125154852
straight,17.09776809623924,1.994644293571414
straight,21.19175472902438,1.8292864818824492
stop,18.336250495590132,2.266584854902929
stop,15.628796796090464,1.347733555529632
straight,17.456276727486863,1.9944996519221942
straight,21.860846799450783,1.8354493539185257
stop,18.322560113549017,2.359097554751087
stop,15.803052638136736,1.1653740973141846
straight,17.81552645375654,1.9942969957452734
straight,22.49885983544753,1.8426801756065938
stop,18.299930457873376,2.451463154346879
stop,15.938817402816005,0.9845544690924739
straight,18.176117281409248,1.9940350463373655
straight,23.099767044727134,1.8507128400723736
stop,18.270137960559637,2.541907027530149
stop,16.041365376501236,0.8029548895306582
straight,18.532531660595534,1.9937121616091087
straight,23.658986183958465,1.8593375394824097
stop,18.232042236784157,2.629475990822022
stop,16.118106897690215,0.6188819735436915
straight,18.883511723328926,1.9933300879152087
straight,24.171025477939768,1.8683253518106504
stop,18.18047402505722,2.7125599946806993
stop,16.171364865655764,0.4323138610289581
straight,19.225886124358784,1.9928931274817647
straight,24.631756043805954,1.8774762275226027
stop,18.115878184127183,2.792045750937576
stop,16.202796470694672,0.24274315967912896
straight,19.5582982698627,1.9924047493952954
straight,25.038633273996176,1.8866256043485155
stop,18.046542409962175,2.8694257553838742
stop,16.223919803133324,0.0491594070292809
straight,19.876666048600676,1.9918822242416487
straight,25.38789646869146,1.8955124575241982
stop,17.979434866856085,2.9452810527184887
stop,16.243976499595334,0.1500128080231442
straight,20.191255454590564,1.9912993989620402
straight,25.6785286695224,1.9040103819701886
stop,17.91640013956276,3.0217728100836547
stop,16.27489867516529,0.3543938882967539
straight,20.501472272454134,1.9906599718539935
straight,25.910561873058704,1.9120560741545973
stop,17.859380515867866,3.100394998008145
stop,16.326191836992496,0.5631506522671446
straight,20.795747742636834,1.9900124490743263
straight,26.084242984065742,1.91958098183623
stop,17.808813098787493,3.1001056092311368
stop,16.396923351999757,0.7751856001361435
straight,21.07948009988714,1.989333103941846
straight,26.20069036087652,1.9265189133946372
stop,17.76386223597699,3.0146435267888294
stop,16.49430297704619,0.9870632530779337
straight,21.35135244643065,1.9886337896582276
straight,26.26105565161634,1.9328637024289201
stop,17.723681006573386,2.926971887331933
stop,16.630952130731217,1.2000266336356198
straight,21.61085318124496,1.9879260020525829
straight,26.266839246858506,1.938597994206196
stop,17.694710882689556,2.8363462187277464
stop,16.812823456613938,1.4147275719433354
straight,21.859351182500554,1.9872090076553648
straight,26.220213567160442,1.9436870118006209
stop,17.679389957151287,2.744079141778236
stop,17.042985578203677,1.6293247518366307
straight,22.095835644639287,1.986508825948353
straight,26.12319936137412,1.9481342231041738
stop,17.674995143048275,2.654742932904734
stop,17.321793638140775,1.843382266576608
straight,22.324897783040246,1.9857843919621914
straight,25.98089149551326,1.951885852956579
stop,17.685585619717493,2.569338478876388
stop,17.642690101534395,2.0584970922504224
straight,22.54716445322925,1.9850365886693537
straight,25.797805906132076,1.9549319582635303
stop,17.714829901216252,2.485652132087343
stop,17.996623754120485,2.2759763072681665
straight,22.762803353594315,1.9842691409751558
straight,25.57690924331713,1.9572931840634298
stop,17.764751690124253,2.4002115570133338
stop,18.37334923406511,2.4973265065529198
straight,22.975006785560353,1.9834156693675205
straight,25.323823430779616,1.9589498906104348
stop,17.83344924813738,2.3145597689112694
stop,18.76831687235888,2.7205173101287645
straight,23.184017993844684,1.9824612394001715
straight,25.04403059262665,1.9598886160235027
stop,17.919539685720128,2.232509113312619
stop,19.17524190759448,2.9417739601997672
straight,23.38791044361236,1.981462960437059
straight,24.742290278685612,1.9600878559973967
stop,18.024489398795446,2.155763330558915
stop,19.58598241692925,3.12078766539089
straight,23.58688226170107,1.9804289373265052
straight,24.426650337192218,1.9594952660482545
stop,18.147108241038513,2.0847821709259065
stop,19.989384471724026,2.900440433755484
straight,23.780164588763093,1.979391216129014
straight,24.10328530865303,1.958049342329335
stop,18.28492945906828,2.014916392956585
stop,20.38007641711288,2.6816756610948658
straight,23.96863632862482,1.9783013951171755
straight,23.77666878907332,1.9556648744924177
stop,18.43822631674608,1.945356108493589
stop,20.747910513729007,2.4659135674449435
straight,24.15223381398618,1.9771248834337465
straight,23.4534939292852,1.9522282893919511
stop,18.60906590609825,1.8770161168025228
stop,21.077174703322537,2.252339021089178
straight,24.329199367590594,1.975885470064572
straight,23.144024699309256,1.9476255130286237
stop,18.79847823918537,1.8121520550970402
stop,21.364567728808783,2.0377355041129324
straight,24.497982447154182,1.9745943993362507
straight,22.856780785065688,1.9417428819020794
stop,19.00505011740929,1.7511923643045713
stop,21.60940662857509,1.8190279887330887
straight,24.657615685493457,1.973276268197388
straight,22.595788946338818,1.934421459204362
stop,19.226445265485076,1.6915540150336617
stop,21.810420889341714,1.5958204437746621
straight,24.80819912892202,1.9719117662812549
straight,22.369892698877774,1.9255594153448303
stop,19.462289288657555,1.633288466710536
stop,21.9674241614975,1.3717367062050987
straight,24.949822354964056,1.97050896700941
straight,22.186943969746583,1.915100631344862
stop,19.71215972478412,1.5790600652907079
stop,22.0818263587734,1.1489276154615253
straight,25.083193947061645,1.969138970457254
straight,22.052759605875718,1.9030148217209035
stop,19.973359932163106,1.5311862820622508
stop,22.157271040046883,0.9231252712044585
straight,25.210221414482486,1.967868740006285
straight,21.97421313548455,1.889384502532304
stop,20.24396267359625,1.4881069748388767
stop,22.195062684903636,0.6956236663229269
straight,25.33076240734926,1.9666093979264974
straight,21.95611139287314,1.874353767928227
stop,20.52225681455096,1.4536890625255903
stop,22.20590366720692,0.467104619336582
straight,25.445262362392647,1.9653356985206933
straight,22.002698184218502,1.858220924459409
stop,20.805655643450997,1.428679302554078
stop,22.195685457453706,0.23656028404781496
straight,25.554905744557598,1.9640596674413877
straight,22.116856149514515,1.841389059726488
stop,21.09413846769083,1.4099940020002415
stop,22.17194234580373,0.008093600758310782
straight,25.661901048650037,1.9628249705123708
straight,22.29980052956531,1.8242296281849573
stop,21.38458168002489,1.3955805718931402
stop,22.147991247934893,0.2193826929183853
straight,25.765703010887577,1.9615735969456578
straight,22.551471560845194,1.8072204099081008
stop,21.67331701785577,1.3832361038333738
stop,22.130872242155057,0.446139741981356
straight,25.86607223770472,1.960271311290188
straight,22.869868341907317,1.79087971706644
stop,21.96392310077823,1.375492557624396
stop,22.127726489335593,0.6690155496268448
straight,25.962858486353976,1.958910273926079
straight,23.252383134157704,1.7755847975898722
stop,22.255419342979355,1.3707748316453505
stop,22.14697559500434,0.8876922878076137
straight,26.053842347680906,1.957415242199404
straight,23.694336303536417,1.7617221587515077
stop,22.541967945724892,1.3647443065185236
stop,22.198645487874586,1.1014222692009232
straight,26.14037157964936,1.9558605972289056
straight,24.18873673878605,1.7496411865953083
stop,22.823819277043462,1.3587868055488137
stop,22.28888024758685,1.3107855401204587
straight,26.223013890848375,1.9543072233697574
straight,24.72875116385981,1.7395221886883907
stop,23.101262196309307,1.3560243721005172
stop,22.423658468582357,1.5164680506944919
straight,26.303065809601268,1.9528391492165367
straight,25.308444071754877,1.7314452015611592
stop,23.374552018318823,1.3533270433494098
stop,22.60648035023878,1.7186171642220884
straight,26.37959159446112,1.9514392482895122
straight,25.919902980043272,1.725455927818373
stop,23.647164080237513,1.3464642759619232
stop,22.836022580086404,1.9174488997036754
straight,26.451387119864727,1.9500638207552807
straight,26.555145423268517,1.7215153437999158
stop,23.91988648970319,1.3340777177150092
stop,23.104627295564093,2.11648319592493
straight,26.518245320042634,1.948703198098769
straight,27.206875758154705,1.7195194263811346
stop,24.19214006049241,1.320834928744456
stop,23.40822327444176,2.3169027942560705
straight,26.577275867721816,1.947300707991022
straight,27.86507737759414,1.719331371797161
stop,24.467533277130585,1.3074241358384093
stop,23.74184019294583,2.518015600572028
straight,26.626982819231863,1.9458662141761731
straight,28.52022993557063,1.720792358534246
stop,24.747127360259572,1.2938503641118022
stop,24.090444985663225,2.719922940999645
straight,26.668961498366123,1.9444777310390735
straight,29.16706345918961,1.7237524147648289
stop,25.02843279082395,1.2799983991883286
stop,24.43846106265156,2.925004824278507
straight,26.704935356373447,1.943204122965982
straight,29.801279289482224,1.7280629750680263
stop,25.309865081581563,1.2650883395160273
stop,24.781332418917653,3.132128459075724
straight,26.72897850180914,1.941964544837024
straight,30.417360160365483,1.7335530583925736
stop,25.59251720170841,1.2497672344950677
stop,25.117917068123166,2.9450476871367246
straight,26.737780846982112,1.940740034901442
straight,31.009127981353235,1.7400500021229215
stop,25.874092163492925,1.2345203023852274
stop,25.442679056898236,2.7414461904228475
straight,26.734146112180543,1.9395952768716689
straight,31.572091691542944,1.7474037781438103
stop,26.150369804866482,1.217366107568179
stop,25.747801660137572,2.5415599571137224
straight,26.719486635164397,1.9385635994546924
straight,32.100751665324665,1.7554276428043303
stop,26.42473884178128,1.1996404994804004
stop,26.022983969814806,2.3439655220701963
straight,26.700345297453964,1.9377238401273291
straight,32.591361554511394,1.7639642912088727
stop,26.695985207849436,1.1827486828538316
stop,26.25955302355941,2.143452188996644
straight,26.68422703593616,1.9371287450255834
straight,33.04260558353767,1.7729038340651968
stop,26.96141854022526,1.1666570496938005
stop,26.45601042242827,1.9382529632682495
straight,26.669810141186524,1.9367409935468998
straight,33.45096584357822,1.7820898709681443
stop,27.221377103385258,1.1479593514682778
stop,26.610508288812458,1.7292285266223448
straight,26.650051739823912,1.9364959256431642
straight,33.81506198748264,1.7914352401297977
stop,27.475939782229815,1.1251829007754415
stop,26.720207699884565,1.5173899718702262
straight,26.625707922222336,1.9363944027390172
straight,34.13239767910737,1.8008217734218617
stop,27.727344176772153,1.0995625681845125
stop,26.785068832385726,1.3050767184510579
straight,26.600433223491674,1.9364557930901167
straight,34.40020719786351,1.810113856297046
stop,27.98145817956098,1.0729244438012282
stop,26.808332447262128,1.092901391397184
straight,26.566670370879855,1.9366668588166442
straight,34.618213744065784,1.8192635123914491
stop,28.23855124751815,1.0450406189817083
stop,26.79371680715297,0.8781780041822378
straight,26.531210849296723,1.9370535205164239
straight,34.78666128498426,1.8282602574728506
stop,28.495750152005506,1.0187774474267268
stop,26.747552446698975,0.6595381622416308
straight,26.50740575062346,1.937625565644839
straight,34.90566157943312,1.837056490739367
stop,28.752899610718423,0.9983585944079603
stop,26.673786578145112,0.4373329670675674
straight,26.493515707100915,1.938363893562642
straight,34.975835912015775,1.8455602912271085
stop,29.011436768476308,0.982886367412978
stop,26.578022737315457,0.21556740612344916
straight,26.482028957459463,1.9392656234198586
straight,34.99859354013294,1.8537123933707547
stop,29.267897294926716,0.9691714349098062
stop,26.4664246916673,0.0048740608604274085
straight,26.477151591970948,1.9402983369991373
straight,34.975220687086306,1.8614685991188658
stop,29.520866425524034,0.9537365996744538
stop,26.354172237209028,0.2250502082031276
straight,26.48221505641626,1.9414257459044413
straight,34.90680417633427,1.8688164503333962
stop,29.776898874320874,0.9349665381728065
stop,26.259554441523004,0.4478850957008653
straight,26.49652862257161,1.9426273570556525
straight,34.79560555094693,1.8756890391867795
stop,30.036643854649796,0.9132685872734663
stop,26.182940922312206,0.6707715938991465
straight,26.519925476237226,1.9438841275788221
straight,34.64333233094524,1.8820619901956874
stop,30.296793735451516,0.8886533124302574
stop,26.135811204021714,0.893020882761955
straight,26.548174455451978,1.9452061787028283
straight,34.45161568807258,1.887932372727132
stop,30.555662456549083,0.8621326470765411
stop,26.12582908295756,1.1160616791784852
straight,26.576745483481048,1.946624106863979
straight,34.22237085184708,1.8932866410747788
stop,30.81249830568458,0.8364539061510965
stop,26.1600496856627,1.3384427331108704
straight,26.608115760433513,1.9480936241235627
straight,33.95963659925589,1.8980721240578555
stop,31.06674344163303,0.8159562877327011
stop,26.24394175901343,1.5598043542908018
straight,26.645430132884567,1.9495636371094265
straight,33.667089389795514,1.9022636589114506
stop,31.31709890699076,0.7998774428929853
stop,26.378178444773287,1.778703404925806
straight,26.690063553529,1.9510041368051145
straight,33.34612989345563,1.9058633260775948
stop,31.562138242002305,0.7878977785629981
stop,26.55866619284391,1.998561516818878
straight,26.745250407071858,1.9523518580607608
straight,33.00092660903792,1.9088381382736188
stop,31.805520595139622,0.778359344432932
stop,26.779109062741163,2.2215153666086564
straight,26.807901614222757,1.9536400087617496
straight,32.635812493567926,1.9111628923458164
stop,32.04527944965465,0.7693851732211376
stop,27.029310472220114,2.447184329269904
straight,26.873172426660282,1.9549417436016154
straight,32.25603562832461,1.9128025414293481
stop,32.27741037876876,0.7589568065815344
stop,27.297068812580036,2.6770903470910765
straight,26.945607770268023,1.9561626494589137
straight,31.863407314804416,1.913738607607323
stop,32.5053710614389,0.749425458108031
stop,27.582324002619355,2.910042825824087
straight,27.027621894084497,1.9572376053385032
straight,31.4585134709332,1.9139484518777912
stop,32.73524111983562,0.7437104159230623
stop,27.87539746488051,3.140096994751877
straight,27.112974623230848,1.9583070253286547
straight,31.048121116995144,1.913378708375304
stop,32.96783934414806,0.7420296658303753
stop,28.15760924256868,2.9060358075219157
straight,27.198488688973146,1.9594790947540712
straight,30.637747691538504,1.9119826425189648
stop,33.19946506148415,0.7443078518846038
stop,28.41786655875191,2.6697120134861265
straight,27.286030424853863,1.9607260281283647
straight,30.23178759585549,1.9096995979644151
stop,33.422776482867235,0.7541149741222455
stop,28.647645601506383,2.430293832958363
straight,27.376866321874125,1.9620122342333453
straight,29.83547840630489,1.906467388949062
stop,33.63580658986542,0.7719146167362285
stop,28.840299227143866,2.1878178647634083
straight,27.472181374636772,1.9632791575217907
straight,29.45406888943609,1.9022262342943526
stop,33.840430299857005,0.7971005607808115
stop,28.991964782713207,1.9454151377703688
straight,27.571927784968665,1.9644857718713045
straight,29.09571602603816,1.8969460426660576
stop,34.04085511543118,0.8294874641400756
stop,29.099330287977725,1.7058679936709937
straight,27.67502211310993,1.9657082330257984
straight,28.76549231191943,1.8905951927431888
stop,34.2377095227352,0.8677300414003595
stop,29.159338173721057,1.4683910447858757
straight,27.780910310942573,1.9668992481813405
straight,28.46851963563963,1.8831726520935628
stop,34.42164201829554,0.9117564001990868
stop,29.17281303485011,1.2310835729259613
straight,27.889438866108417,1.967996783410146
straight,28.209848851469076,1.8747007088526848
stop,34.59400674371478,0.9610095648189123
stop,29.143461580291852,0.9938577240861171
straight,27.999964076354782,1.9690035259534608
straight,27.991977746591694,1.8651833763809051
stop,34.757886851051246,1.0148532703014146
stop,29.077866061789997,0.7562082450407166
straight,28.111310051561656,1.9699033343019998
straight,27.817514405935217,1.8546652872018234
stop,34.91203124204391,1.0687076264934294
stop,28.980767902725965,0.5194497053860068
straight,28.223788125756982,1.9707900115037242
straight,27.690179034527507,1.8432900059479693
stop,35.05013629500302,1.1208458238967864
stop,28.860724014446166,0.283468065145803
straight,28.33794263303764,1.9717155252185725
straight,27.61098854191697,1.8311539068943852
stop,35.171880683129096,1.1710401425482593
stop,28.73130203304384,0.04965572114539096
straight,28.453060043583054,1.9726381403603606
straight,27.580598264218143,1.818343686742903
stop,35.28304921907918,1.2189375206467465
stop,28.602459923478456,0.1830693678319317
straight,28.570466303490257,1.9735944803517764
straight,27.60061910133804,1.805044541269135
stop,35.38237235460627,1.2659406248758585
stop,28.48431976218668,0.41738766636486746
straight,28.68924947973446,1.9745178134967767
straight,27.671865325153522,1.7914923434262686
stop,35.468349091890424,1.3114729663402216
stop,28.384125150172437,0.6537097028750627
straight,28.8096034068573,1.9753943904510938
straight,27.79425914922684,1.777943093506928
stop,35.542686641750706,1.3534201979147942
stop,28.3145939146058,0.8914904420478108
straight,28.932862814926974,1.9762439466924664
straight,27.966883267582748,1.764518581228211
stop,35.60919000680459,1.3888744118344023
stop,28.283213602922544,1.1313000923284129
straight,29.06126334610245,1.9771028908612676
straight,28.188507458943555,1.7513894277525885
stop,35.668574791597074,1.419214441906151
stop,28.293472585823388,1.3697087704576951
straight,29.1944319329954,1.977954349924328
straight,28.45729494059353,1.738761190874209
stop,35.722080312165204,1.4451169206134644
stop,28.351952802719993,1.606548493865068
straight,29.325829293278918,1.9786937585935624
straight,28.771492822069966,1.7267797080456235
stop,35.770906923751134,1.4683579364997998
stop,28.46134583120151,1.8412601808202966
straight,29.452987440811675,1.9793111202747526
straight,29.126719232083286,1.7156955154524296
stop,35.813743081471735,1.4883860895283052
stop,28.622251538676654,2.0727000039890395
straight,29.576470507234735,1.9798370934117897
straight,29.517909904494246,1.7056774864720858
stop,35.8503742932845,1.5047595028647407
stop,28.825121706660262,2.3032779517000286
straight,29.70295761033041,1.980364393427433
straight,29.941107544405583,1.6967823587407787
stop,35.88158559946568,1.518328087917539
stop,29.056840572767843,2.5362240113369587
straight,29.836215963920893,1.9809343131426287
straight,30.394441951740884,1.689000658592461
stop,35.90723245509046,1.533073877449355
stop,29.306761282293365,2.7739766825027212
straight,29.97153291070316,1.9814973622336496
straight,30.87355448927952,1.6823855563252494
stop,35.9284249692266,1.5527872863922627
stop,29.55967612304372,3.017256549570419
straight,30.106251975097276,1.9820336333765047
straight,31.3714554542771,1.6770140721559779
stop,35.9457662717216,1.578543736582989
stop,29.807698263037697,3.0193916248588657
straight,30.244147179837896,1.9825780390759142
straight,31.88463513024891,1.672870236392097
stop,35.958637827827886,1.6088465064195434
stop,30.04492777084396,2.7723929228533666
straight,30.382947459100052,1.9831083957779017
straight,32.410925567969905,1.6699286754526275
stop,35.96378558778344,1.6424373671512533
stop,30.259370942502084,2.5275658983316056
straight,30.520012656358023,1.983602447763734
straight,32.94606687268302,1.6681724827839033
stop,35.95846576596867,1.6791894064844728
stop,30.445037107535203,2.2856930847605126
straight,30.65429985003447,1.9840564382382695
straight,33.48281012976964,1.6675573323631094
stop,35.94350372877183,1.7184662757792344
stop,30.59523777046745,2.0471846061583427
straight,30.787458977020393,1.9844854618941141
straight,34.01715501132868,1.6679960637183666
stop,35.91907304079919,1.7613310991287079
stop,30.699667105104066,1.8118945168548322
straight,30.92026307673282,1.9848955240389696
straight,34.54646515695432,1.6693931691360822
stop,35.88323499303053,1.807324995029874
stop,30.75343730222346,1.5769415617578326
straight,31.05287985363507,1.9852921120229992
straight,35.06847392557018,1.671652437382361
stop,35.83436839498984,1.85818906744704
stop,30.757582723694348,1.340677645272954
straight,31.186737712279424,1.9856906352744907
straight,35.581829260503355,1.6746924072148006
stop,35.77049742802266,1.9159760316829937
stop,30.71368236004812,1.1059341593919303
straight,31.32010487873952,1.986084757119818
straight,36.0827190650137,1.6784235982751552
stop,35.68823378525548,1.9819933301710575
stop,30.626093878563452,0.8754720205625306
straight,31.4497149769318,1.9864610867381813
straight,36.567055766071434,1.6827551227916109
stop,35.58630447607372,2.0538196342242645
stop,30.50419061820136,0.6476053730143434
straight,31.570237754901427,1.9867941285991848
straight,37.03521205367575,1.6876563222543268
stop,35.46362122235927,2.1277290288551973
stop,30.357833927453953,0.41896991774250436
straight,31.685246474649087,1.9871066400209552
straight,37.48409876485345,1.6930747083685547
